Fecha,Hora,Pasos
2026.09.03 14:06:00,14:06:00,20
2026.09.03 14:24:00,14:24:00,5
2026.09.03 14:25:00,14:25:00,5
2026.09.03 14:26:00,14:26:00,9
2026.09.03 14:27:00,14:27:00,7
2026.09.03 14:28:00,14:28:00,10
2026.09.03 14:29:00,14:29:00,5
2026.09.03 14:30:00,14:30:00,26
2026.09.03 14:31:00,14:31:00,4
2026.09.03 14:32:00,14:32:00,37
2026.09.03 14:33:00,14:33:00,18
2026.09.03 15:12:00,15:12:00,11
2026.09.03 15:13:00,15:13:00,13
2026.09.03 15:25:00,15:25:00,80
2026.09.03 15:26:00,15:26:00,79
2026.09.03 15:27:00,15:27:00,79
2026.09.03 15:28:00,15:28:00,79
2026.09.03 15:29:00,15:29:00,52
2026.09.03 15:30:00,15:30:00,97
2026.09.03 15:31:00,15:31:00,98
2026.09.03 15:32:00,15:32:00,103
2026.09.03 15:33:00,15:33:00,1
2026.09.03 15:34:00,15:34:00,126
2026.09.03 15:35:00,15:35:00,109
2026.09.03 15:36:00,15:36:00,97
2026.09.03 15:37:00,15:37:00,114
2026.09.03 15:38:00,15:38:00,77
2026.09.03 15:39:00,15:39:00,126
2026.09.03 15:40:00,15:40:00,84
2026.09.03 15:41:00,15:41:00,75
2026.09.03 15:42:00,15:42:00,75
2026.09.03 15:43:00,15:43:00,75
2026.09.03 15:44:00,15:44:00,7
2026.09.03 15:46:00,15:46:00,4
2026.09.03 15:49:00,15:49:00,4
2026.09.03 15:50:00,15:50:00,3
2026.09.03 15:51:00,15:51:00,3
2026.09.03 15:59:00,15:59:00,8
2026.09.03 16:00:00,16:00:00,8
2026.09.03 16:01:00,16:01:00,8
2026.09.03 16:02:00,16:02:00,8
2026.09.03 16:03:00,16:03:00,7
2026.09.03 16:04:00,16:04:00,7
2026.09.03 16:05:00,16:05:00,7
2026.09.03 16:06:00,16:06:00,7
2026.09.03 16:07:00,16:07:00,7
2026.09.03 16:08:00,16:08:00,7
2026.09.03 16:10:00,16:10:00,51
2026.09.03 16:11:00,16:11:00,51
2026.09.03 16:12:00,16:12:00,51
2026.09.03 16:13:00,16:13:00,51
2026.09.03 16:14:00,16:14:00,50
2026.09.03 16:15:00,16:15:00,50
2026.09.03 16:16:00,16:16:00,50
2026.09.03 16:17:00,16:17:00,61
2026.09.03 16:18:00,16:18:00,77
2026.09.03 16:19:00,16:19:00,90
2026.09.03 16:20:00,16:20:00,31
2026.09.03 16:21:00,16:21:00,46
2026.09.03 16:22:00,16:22:00,46
2026.09.03 16:23:00,16:23:00,46
2026.09.03 16:24:00,16:24:00,46
2026.09.03 16:25:00,16:25:00,45
2026.09.03 16:26:00,16:26:00,63
2026.09.03 16:27:00,16:27:00,89
2026.09.03 16:28:00,16:28:00,90
2026.09.03 16:29:00,16:29:00,98
2026.09.03 16:30:00,16:30:00,50
2026.09.03 16:31:00,16:31:00,45
2026.09.03 16:32:00,16:32:00,21
2026.09.03 16:35:00,16:35:00,9
2026.09.03 16:36:00,16:36:00,8
2026.09.03 16:41:00,16:41:00,6
2026.09.03 16:42:00,16:42:00,10
2026.09.03 16:43:00,16:43:00,6
2026.09.03 16:44:00,16:44:00,6
2026.09.03 16:45:00,16:45:00,6
2026.09.03 19:30:00,19:30:00,17
2026.09.03 19:31:00,19:31:00,43
2026.09.03 19:32:00,19:32:00,13
2026.09.03 19:33:00,19:33:00,77
2026.09.03 19:34:00,19:34:00,28
2026.09.03 19:35:00,19:35:00,84
2026.09.03 19:36:00,19:36:00,50
2026.09.03 19:37:00,19:37:00,65
2026.09.03 19:38:00,19:38:00,25
2026.09.03 19:39:00,19:39:00,13
2026.09.03 19:40:00,19:40:00,38
2026.09.03 20:59:00,20:59:00,17
2026.09.03 21:00:00,21:00:00,16
2026.09.03 21:01:00,21:01:00,16
2026.09.03 21:02:00,21:02:00,3
2026.09.03 21:03:00,21:03:00,26
2026.09.03 21:04:00,21:04:00,16
2026.09.03 21:05:00,21:05:00,16
2026.09.03 21:06:00,21:06:00,16
2026.09.03 21:07:00,21:07:00,27
2026.09.03 21:10:00,21:10:00,28
2026.09.03 21:11:00,21:11:00,3
2026.09.03 21:14:00,21:14:00,6
2026.09.03 21:15:00,21:15:00,42
2026.09.03 21:16:00,21:16:00,53
2026.09.03 21:17:00,21:17:00,4
2026.09.03 21:18:00,21:18:00,33
2026.09.03 21:19:00,21:19:00,11
2026.09.03 21:20:00,21:20:00,37
2026.09.03 21:21:00,21:21:00,17
2026.09.03 21:22:00,21:22:00,59
2026.09.03 21:23:00,21:23:00,22
2026.09.03 22:44:00,22:44:00,11
2026.09.03 23:40:00,23:40:00,14
2026.09.03 23:44:00,23:44:00,19
2026.09.03 23:45:00,23:45:00,18
2026.09.03 23:46:00,23:46:00,10
2026.09.03 23:47:00,23:47:00,88
2026.09.03 23:48:00,23:48:00,75
2026.09.03 23:49:00,23:49:00,17
2026.09.03 23:50:00,23:50:00,52
2026.09.03 23:51:00,23:51:00,21
2026.09.04 00:00:00,00:00:00,15
2026.09.04 10:19:00,10:19:00,27
2026.09.04 10:21:00,10:21:00,19
2026.09.04 10:22:00,10:22:00,10
2026.09.04 10:23:00,10:23:00,29
2026.09.04 10:24:00,10:24:00,10
2026.09.04 10:25:00,10:25:00,10
2026.09.04 10:26:00,10:26:00,10
2026.09.04 10:32:00,10:32:00,3
2026.09.04 10:33:00,10:33:00,18
2026.09.04 10:34:00,10:34:00,8
2026.09.04 10:35:00,10:35:00,9
2026.09.04 10:46:00,10:46:00,3
2026.09.04 10:53:00,10:53:00,6
2026.09.04 10:54:00,10:54:00,4
2026.09.04 10:55:00,10:55:00,3
2026.09.04 10:56:00,10:56:00,3
2026.09.04 10:57:00,10:57:00,3
2026.09.04 10:58:00,10:58:00,3
2026.09.04 10:59:00,10:59:00,3
2026.09.04 11:17:00,11:17:00,10
2026.09.04 11:32:00,11:32:00,6
2026.09.04 11:34:00,11:34:00,3
2026.09.04 11:37:00,11:37:00,29
2026.09.04 11:38:00,11:38:00,26
2026.09.04 11:39:00,11:39:00,33
2026.09.04 11:40:00,11:40:00,29
2026.09.04 11:41:00,11:41:00,9
2026.09.04 11:42:00,11:42:00,24
2026.09.04 11:43:00,11:43:00,38
2026.09.04 11:44:00,11:44:00,23
2026.09.04 11:45:00,11:45:00,23
2026.09.04 11:46:00,11:46:00,35
2026.09.04 11:47:00,11:47:00,31
2026.09.04 11:48:00,11:48:00,46
2026.09.04 11:49:00,11:49:00,23
2026.09.04 12:02:00,12:02:00,22
2026.09.04 12:06:00,12:06:00,37
2026.09.04 12:07:00,12:07:00,25
2026.09.04 12:10:00,12:10:00,7
2026.09.04 12:45:00,12:45:00,22
2026.09.04 13:00:00,13:00:00,12
2026.09.04 15:06:00,15:06:00,10
2026.09.04 15:08:00,15:08:00,41
2026.09.04 15:43:00,15:43:00,38
2026.09.04 15:44:00,15:44:00,38
2026.09.04 15:45:00,15:45:00,19
2026.09.04 15:46:00,15:46:00,15
2026.09.04 15:47:00,15:47:00,38
2026.09.04 15:48:00,15:48:00,38
2026.09.04 15:49:00,15:49:00,19
2026.09.04 15:50:00,15:50:00,8
2026.09.04 15:56:00,15:56:00,33
2026.09.04 15:57:00,15:57:00,38
2026.09.04 15:58:00,15:58:00,79
2026.09.04 15:59:00,15:59:00,1
2026.09.04 16:00:00,16:00:00,32
2026.09.04 16:01:00,16:01:00,32
2026.09.04 16:02:00,16:02:00,32
2026.09.04 16:03:00,16:03:00,32
2026.09.04 16:04:00,16:04:00,32
2026.09.04 16:05:00,16:05:00,32
2026.09.04 16:10:00,16:10:00,13
2026.09.04 16:11:00,16:11:00,13
2026.09.04 16:12:00,16:12:00,13
2026.09.04 16:13:00,16:13:00,13
2026.09.04 16:14:00,16:14:00,13
2026.09.04 16:15:00,16:15:00,12
2026.09.04 16:16:00,16:16:00,12
2026.09.04 16:21:00,16:21:00,11
2026.09.04 16:22:00,16:22:00,11
2026.09.04 16:23:00,16:23:00,10
2026.09.04 16:32:00,16:32:00,59
2026.09.04 16:33:00,16:33:00,59
2026.09.04 16:34:00,16:34:00,59
2026.09.04 16:35:00,16:35:00,59
2026.09.04 16:36:00,16:36:00,59
2026.09.04 16:37:00,16:37:00,105
2026.09.04 16:38:00,16:38:00,99
2026.09.04 16:39:00,16:39:00,99
2026.09.04 16:40:00,16:40:00,119
2026.09.04 16:41:00,16:41:00,112
2026.09.04 16:42:00,16:42:00,121
2026.09.04 16:43:00,16:43:00,118
2026.09.04 16:44:00,16:44:00,100
2026.09.04 16:45:00,16:45:00,118
2026.09.04 16:46:00,16:46:00,106
2026.09.04 16:47:00,16:47:00,103
2026.09.04 16:48:00,16:48:00,110
2026.09.04 16:49:00,16:49:00,93
2026.09.04 16:50:00,16:50:00,99
2026.09.04 16:51:00,16:51:00,8
2026.09.04 17:05:00,17:05:00,4
2026.09.04 17:11:00,17:11:00,50
2026.09.04 17:12:00,17:12:00,101
2026.09.04 17:13:00,17:13:00,24
2026.09.04 17:14:00,17:14:00,40
2026.09.04 17:15:00,17:15:00,49
2026.09.04 17:16:00,17:16:00,3
2026.09.04 17:17:00,17:17:00,8
2026.09.04 17:19:00,17:19:00,11
2026.09.04 17:21:00,17:21:00,25
2026.09.04 17:22:00,17:22:00,12
2026.09.04 17:23:00,17:23:00,23
2026.09.04 17:24:00,17:24:00,5
2026.09.04 17:25:00,17:25:00,125
2026.09.04 17:26:00,17:26:00,23
2026.09.04 17:27:00,17:27:00,23
2026.09.04 17:28:00,17:28:00,23
2026.09.04 17:29:00,17:29:00,23
2026.09.04 17:30:00,17:30:00,23
2026.09.04 17:31:00,17:31:00,89
2026.09.04 17:32:00,17:32:00,66
2026.09.04 17:33:00,17:33:00,66
2026.09.04 17:34:00,17:34:00,102
2026.09.04 17:35:00,17:35:00,99
2026.09.04 17:36:00,17:36:00,101
2026.09.04 17:37:00,17:37:00,101
2026.09.04 17:38:00,17:38:00,47
2026.09.04 17:41:00,17:41:00,5
2026.09.04 17:42:00,17:42:00,5
2026.09.04 17:43:00,17:43:00,5
2026.09.04 17:44:00,17:44:00,4
2026.09.04 17:53:00,17:53:00,147
2026.09.04 17:54:00,17:54:00,77
2026.09.04 17:55:00,17:55:00,8
2026.09.04 19:57:00,19:57:00,34
2026.09.04 19:58:00,19:58:00,28
2026.09.04 19:59:00,19:59:00,34
2026.09.04 20:00:00,20:00:00,9
2026.09.04 20:01:00,20:01:00,33
2026.09.04 20:02:00,20:02:00,33
2026.09.04 20:03:00,20:03:00,37
2026.09.04 20:19:00,20:19:00,4
2026.09.04 20:20:00,20:20:00,51
2026.09.04 20:21:00,20:21:00,50
2026.09.04 20:22:00,20:22:00,50
2026.09.04 20:23:00,20:23:00,91
2026.09.04 20:24:00,20:24:00,15
2026.09.04 20:25:00,20:25:00,85
2026.09.04 20:26:00,20:26:00,29
2026.09.04 20:37:00,20:37:00,35
2026.09.04 20:38:00,20:38:00,14
2026.09.04 20:39:00,20:39:00,89
2026.09.04 20:40:00,20:40:00,35
2026.09.04 20:41:00,20:41:00,35
2026.09.04 20:42:00,20:42:00,35
2026.09.04 20:43:00,20:43:00,35
2026.09.04 20:44:00,20:44:00,34
2026.09.04 20:48:00,20:48:00,13
2026.09.04 20:49:00,20:49:00,12
2026.09.04 20:50:00,20:50:00,12
2026.09.04 21:03:00,21:03:00,7
2026.09.04 21:04:00,21:04:00,7
2026.09.04 21:05:00,21:05:00,7
2026.09.04 21:06:00,21:06:00,7
2026.09.04 21:07:00,21:07:00,7
2026.09.04 21:08:00,21:08:00,6
2026.09.04 21:09:00,21:09:00,6
2026.09.04 21:10:00,21:10:00,6
2026.09.04 21:11:00,21:11:00,6
2026.09.04 21:17:00,21:17:00,83
2026.09.04 21:18:00,21:18:00,95
2026.09.04 21:19:00,21:19:00,97
2026.09.04 21:20:00,21:20:00,54
2026.09.04 21:23:00,21:23:00,8
2026.09.04 21:24:00,21:24:00,96
2026.09.04 21:25:00,21:25:00,41
2026.09.04 21:26:00,21:26:00,98
2026.09.04 21:27:00,21:27:00,119
2026.09.04 21:28:00,21:28:00,105
2026.09.04 21:29:00,21:29:00,113
2026.09.04 21:30:00,21:30:00,103
2026.09.04 21:31:00,21:31:00,93
2026.09.04 21:32:00,21:32:00,127
2026.09.04 21:33:00,21:33:00,147
2026.09.04 21:34:00,21:34:00,39
2026.09.04 21:35:00,21:35:00,120
2026.09.04 21:36:00,21:36:00,131
2026.09.04 21:37:00,21:37:00,113
2026.09.04 21:38:00,21:38:00,118
2026.09.04 21:39:00,21:39:00,129
2026.09.04 21:40:00,21:40:00,80
2026.09.04 21:41:00,21:41:00,109
2026.09.04 21:42:00,21:42:00,110
2026.09.04 21:43:00,21:43:00,110
2026.09.04 21:45:00,21:45:00,9
2026.09.04 21:46:00,21:46:00,26
2026.09.04 21:47:00,21:47:00,97
2026.09.04 21:48:00,21:48:00,103
2026.09.04 21:49:00,21:49:00,120
2026.09.04 21:50:00,21:50:00,130
2026.09.04 21:51:00,21:51:00,85
2026.09.04 21:52:00,21:52:00,92
2026.09.04 21:53:00,21:53:00,124
2026.09.04 21:54:00,21:54:00,89
2026.09.04 21:55:00,21:55:00,35
2026.09.04 21:56:00,21:56:00,57
2026.09.04 21:57:00,21:57:00,71
2026.09.04 21:58:00,21:58:00,36
2026.09.04 21:59:00,21:59:00,104
2026.09.04 22:00:00,22:00:00,105
2026.09.04 22:01:00,22:01:00,65
2026.09.04 22:02:00,22:02:00,12
2026.09.04 22:03:00,22:03:00,13
2026.09.04 22:04:00,22:04:00,83
2026.09.04 22:05:00,22:05:00,108
2026.09.04 22:06:00,22:06:00,64
2026.09.04 22:07:00,22:07:00,32
2026.09.04 22:09:00,22:09:00,94
2026.09.04 22:10:00,22:10:00,73
2026.09.04 22:11:00,22:11:00,85
2026.09.04 22:12:00,22:12:00,90
2026.09.04 22:13:00,22:13:00,83
2026.09.04 22:14:00,22:14:00,85
2026.09.04 22:15:00,22:15:00,65
2026.09.04 22:16:00,22:16:00,136
2026.09.04 22:17:00,22:17:00,75
2026.09.04 22:18:00,22:18:00,60
2026.09.04 22:20:00,22:20:00,26
2026.09.04 22:22:00,22:22:00,125
2026.09.04 22:23:00,22:23:00,34
2026.09.04 22:24:00,22:24:00,40
2026.09.04 22:25:00,22:25:00,59
2026.09.04 22:27:00,22:27:00,13
2026.09.04 22:28:00,22:28:00,13
2026.09.04 22:29:00,22:29:00,13
2026.09.04 22:30:00,22:30:00,13
2026.09.04 22:31:00,22:31:00,12
2026.09.04 22:32:00,22:32:00,12
2026.09.04 22:33:00,22:33:00,12
2026.09.04 22:34:00,22:34:00,46
2026.09.04 22:35:00,22:35:00,49
2026.09.04 22:36:00,22:36:00,53
2026.09.04 22:37:00,22:37:00,43
2026.09.04 22:40:00,22:40:00,25
2026.09.04 22:41:00,22:41:00,28
2026.09.04 22:42:00,22:42:00,28
2026.09.04 22:43:00,22:43:00,28
2026.09.04 22:44:00,22:44:00,28
2026.09.04 22:45:00,22:45:00,28
2026.09.04 22:46:00,22:46:00,28
2026.09.04 22:47:00,22:47:00,68
2026.09.04 22:48:00,22:48:00,47
2026.09.04 22:49:00,22:49:00,125
2026.09.04 22:50:00,22:50:00,107
2026.09.04 22:51:00,22:51:00,120
2026.09.04 22:52:00,22:52:00,107
2026.09.04 22:53:00,22:53:00,105
2026.09.04 22:54:00,22:54:00,121
2026.09.04 22:55:00,22:55:00,57
2026.09.04 23:04:00,23:04:00,13
2026.09.04 23:05:00,23:05:00,12
2026.09.04 23:06:00,23:06:00,12
2026.09.04 23:18:00,23:18:00,26
2026.09.04 23:19:00,23:19:00,12
2026.09.04 23:22:00,23:22:00,26
2026.09.04 23:23:00,23:23:00,78
2026.09.04 23:24:00,23:24:00,37
2026.09.04 23:25:00,23:25:00,18
2026.09.04 23:27:00,23:27:00,23
2026.09.05 01:01:00,01:01:00,2
2026.09.05 01:25:00,01:25:00,11
2026.09.05 13:49:00,13:49:00,7
2026.09.05 13:51:00,13:51:00,8
2026.09.05 14:30:00,14:30:00,25
2026.09.05 14:31:00,14:31:00,41
2026.09.05 14:32:00,14:32:00,80
2026.09.05 14:33:00,14:33:00,25
2026.09.05 14:34:00,14:34:00,23
2026.09.05 14:35:00,14:35:00,64
2026.09.05 14:36:00,14:36:00,30
2026.09.05 14:37:00,14:37:00,13
2026.09.05 14:38:00,14:38:00,26
2026.09.05 14:41:00,14:41:00,10
2026.09.05 14:43:00,14:43:00,8
2026.09.05 15:10:00,15:10:00,15
2026.09.05 15:11:00,15:11:00,51
2026.09.05 15:12:00,15:12:00,55
2026.09.05 15:13:00,15:13:00,53
2026.09.05 15:28:00,15:28:00,68
2026.09.05 15:29:00,15:29:00,36
2026.09.05 15:39:00,15:39:00,34
2026.09.05 15:40:00,15:40:00,47
2026.09.05 15:41:00,15:41:00,46
2026.09.05 15:59:00,15:59:00,2
2026.09.05 16:20:00,16:20:00,25
2026.09.05 18:49:00,18:49:00,11
2026.09.05 19:06:00,19:06:00,7
2026.09.05 19:12:00,19:12:00,26
2026.09.05 19:13:00,19:13:00,38
2026.09.05 19:14:00,19:14:00,23
2026.09.05 19:16:00,19:16:00,24
2026.09.05 19:17:00,19:17:00,60
2026.09.05 19:18:00,19:18:00,66
2026.09.05 19:19:00,19:19:00,46
2026.09.05 19:22:00,19:22:00,29
2026.09.05 19:29:00,19:29:00,11
2026.09.05 19:30:00,19:30:00,23
2026.09.05 19:31:00,19:31:00,20
2026.09.05 19:32:00,19:32:00,9
2026.09.05 19:45:00,19:45:00,4
2026.09.05 19:46:00,19:46:00,4
2026.09.05 19:47:00,19:47:00,4
2026.09.05 19:48:00,19:48:00,4
2026.09.05 19:49:00,19:49:00,4
2026.09.05 19:50:00,19:50:00,4
2026.09.05 19:51:00,19:51:00,3
2026.09.05 19:52:00,19:52:00,3
2026.09.05 19:53:00,19:53:00,3
2026.09.05 23:52:00,23:52:00,6
2026.09.05 23:53:00,23:53:00,40
2026.09.05 23:54:00,23:54:00,30
2026.09.05 23:55:00,23:55:00,58
2026.09.05 23:56:00,23:56:00,9
2026.09.05 23:57:00,23:57:00,2
2026.09.05 23:58:00,23:58:00,2
2026.09.05 23:59:00,23:59:00,1
2026.09.06 00:00:00,00:00:00,11
2026.09.06 00:01:00,00:01:00,12
2026.09.06 00:02:00,00:02:00,27
2026.09.06 00:03:00,00:03:00,27
2026.09.06 00:04:00,00:04:00,21
2026.09.06 00:06:00,00:06:00,22
2026.09.06 00:07:00,00:07:00,5
2026.09.06 00:08:00,00:08:00,13
2026.09.06 00:09:00,00:09:00,41
2026.09.06 00:10:00,00:10:00,4
2026.09.06 00:11:00,00:11:00,36
2026.09.06 00:12:00,00:12:00,4
2026.09.06 00:13:00,00:13:00,4
2026.09.06 00:14:00,00:14:00,4
2026.09.06 00:15:00,00:15:00,3
2026.09.06 00:16:00,00:16:00,7
2026.09.06 00:17:00,00:17:00,23
2026.09.06 00:18:00,00:18:00,33
2026.09.06 00:19:00,00:19:00,33
2026.09.06 00:20:00,00:20:00,11
2026.09.06 00:22:00,00:22:00,49
2026.09.06 00:23:00,00:23:00,18
2026.09.06 00:24:00,00:24:00,26
2026.09.06 00:26:00,00:26:00,30
2026.09.06 00:27:00,00:27:00,21
2026.09.06 00:28:00,00:28:00,29
2026.09.06 00:29:00,00:29:00,8
2026.09.06 00:30:00,00:30:00,8
2026.09.06 00:33:00,00:33:00,10
2026.09.06 00:35:00,00:35:00,10
2026.09.06 00:45:00,00:45:00,11
2026.09.06 00:47:00,00:47:00,11
2026.09.06 09:35:00,09:35:00,6
2026.09.06 09:46:00,09:46:00,12
2026.09.06 09:49:00,09:49:00,12
2026.09.06 13:16:00,13:16:00,19
2026.09.06 13:40:00,13:40:00,26
2026.09.06 14:09:00,14:09:00,16
2026.09.06 14:14:00,14:14:00,27
2026.09.06 14:15:00,14:15:00,46
2026.09.06 14:16:00,14:16:00,12
2026.09.06 14:17:00,14:17:00,20
2026.09.06 14:18:00,14:18:00,20
2026.09.06 14:20:00,14:20:00,10
2026.09.06 14:21:00,14:21:00,10
2026.09.06 14:22:00,14:22:00,20
2026.09.06 14:25:00,14:25:00,12
2026.09.06 14:26:00,14:26:00,35
2026.09.06 14:27:00,14:27:00,9
2026.09.06 14:49:00,14:49:00,12
2026.09.06 14:50:00,14:50:00,7
2026.09.06 14:56:00,14:56:00,31
2026.09.06 14:57:00,14:57:00,86
2026.09.06 14:58:00,14:58:00,91
2026.09.06 14:59:00,14:59:00,106
2026.09.06 15:00:00,15:00:00,108
2026.09.06 15:01:00,15:01:00,104
2026.09.06 15:02:00,15:02:00,108
2026.09.06 15:03:00,15:03:00,108
2026.09.06 15:04:00,15:04:00,98
2026.09.06 15:05:00,15:05:00,93
2026.09.06 15:06:00,15:06:00,4
2026.09.06 15:07:00,15:07:00,17
2026.09.06 15:08:00,15:08:00,76
2026.09.06 15:09:00,15:09:00,104
2026.09.06 15:10:00,15:10:00,105
2026.09.06 15:11:00,15:11:00,107
2026.09.06 15:12:00,15:12:00,61
2026.09.06 15:17:00,15:17:00,31
2026.09.06 15:18:00,15:18:00,42
2026.09.06 15:19:00,15:19:00,89
2026.09.06 15:20:00,15:20:00,116
2026.09.06 15:21:00,15:21:00,99
2026.09.06 15:22:00,15:22:00,82
2026.09.06 15:23:00,15:23:00,111
2026.09.06 15:24:00,15:24:00,114
2026.09.06 15:25:00,15:25:00,114
2026.09.06 15:26:00,15:26:00,116
2026.09.06 15:27:00,15:27:00,104
2026.09.06 15:29:00,15:29:00,7
2026.09.06 15:30:00,15:30:00,20
2026.09.06 16:04:00,16:04:00,29
2026.09.06 16:05:00,16:05:00,117
2026.09.06 16:06:00,16:06:00,101
2026.09.06 16:07:00,16:07:00,98
2026.09.06 16:08:00,16:08:00,78
2026.09.06 16:10:00,16:10:00,114
2026.09.06 16:11:00,16:11:00,80
2026.09.06 16:12:00,16:12:00,113
2026.09.06 16:13:00,16:13:00,96
2026.09.06 16:14:00,16:14:00,101
2026.09.06 16:15:00,16:15:00,74
2026.09.06 16:16:00,16:16:00,25
2026.09.06 19:16:00,19:16:00,39
2026.09.06 19:27:00,19:27:00,19
2026.09.06 19:31:00,19:31:00,26
2026.09.06 19:35:00,19:35:00,21
2026.09.06 19:36:00,19:36:00,27
2026.09.06 19:37:00,19:37:00,2
2026.09.06 22:23:00,22:23:00,8
